,MI Scores
142,0.04355772740093933
674,0.04354893322475073
2558,0.04341410907087129
1165,0.04331011524337347
2146,0.043115744722714844
1432,0.043057187096122274
1507,0.04300371229024602
1461,0.04299947061564513
1679,0.042990876210558415
1062,0.04292111611504357
1663,0.042918838845050544
2640,0.042856854453878324
1354,0.04274753175750945
1596,0.04271933251113458
459,0.042652424742778194
2348,0.04261312996450339
1653,0.042595359193334126
2246,0.04255386309171039
2396,0.04252840364003552
2218,0.042304505341399956
538,0.04224456810557964
2571,0.042129313349091646
2332,0.042113373189153425
2084,0.0420423842851716
1113,0.0419181404445812
1284,0.04191014054274156
2638,0.041902925775194166
578,0.04177170146266462
1899,0.04170803779752319
100,0.041519665909495185
2625,0.04151406290766246
805,0.0414264928096455
90,0.041231805213307826
1620,0.04106085235992207
101,0.040909216133419246
2459,0.0408089220156973
1827,0.04077755585313758
1938,0.04067379012393468
457,0.040568378764775925
1117,0.04052527179965315
1298,0.040518712222230135
176,0.040457221176517066
2594,0.04039732840173338
1058,0.04033639541955658
1757,0.040289786525360416
2580,0.04024889885309779
62,0.04000616097323206
1793,0.039972319817484614
267,0.03996146700273151
1365,0.03979276270099552
346,0.039659145777011684
1559,0.03960587847903474
556,0.03950952691874843
1781,0.03943075511802174
1465,0.03927389031532513
933,0.03887089682470357
2461,0.03877677297705562
1861,0.03865117063990908
32,0.03864691747790783
1526,0.03864329881289841
107,0.038585955314565545
1592,0.03850904979262859
922,0.03845823862065734
2187,0.03838803384197398
1668,0.038332527463513344
1636,0.0382803813845598
2208,0.03826601579652866
2259,0.03821302172220875
441,0.03820644418993924
587,0.038185012410810515
2051,0.03813433987251891
2632,0.03812582858633551
51,0.03808992890735485
2296,0.03804143066419563
369,0.038008262118449654
1429,0.037968495751142584
1366,0.03787862425799737
46,0.037846228836710516
2172,0.037830618024372153
30,0.037790158034676224
2265,0.037777024258631275
1898,0.03773703831691577
2593,0.03770542246951569
739,0.03764062125737899
2207,0.037518090177711905
1561,0.03751793168654993
2499,0.0375137328015831
957,0.03750716441985613
695,0.037434534199916936
1313,0.03741663005109919
2389,0.03725759304555787
1083,0.03718605592133706
806,0.03702494213643526
336,0.036958927156286236
47,0.03694008988292197
2498,0.03685392469026416
2372,0.036813527392778767
1979,0.03676774938238836
1168,0.03657913736131757
1281,0.036395316746772544
393,0.03636404605038601
1455,0.03633255443306993
2525,0.036316411076420696
204,0.036199729957731464
1796,0.036145450688065406
1975,0.03613010624043955
880,0.036041176222462834
1232,0.03583838988079391
1970,0.03583494270256926
1786,0.035779630377339444
588,0.035653556062926306
797,0.035578178430838214
2563,0.03553680249508817
1671,0.035532776360456264
1940,0.0354990074924979
1746,0.03546798421247166
1009,0.035466712322777205
1378,0.035348725558465244
2252,0.03511478148848024
1552,0.03504591322366357
1395,0.035041854840978104
831,0.03473005995801426
1464,0.03466655633251392
